spots,longtitude,latitude,datetime
Performing Arts Venue,40.744506,-73.990471,Sat May 26 01:48:06 +0800 2012
General Travel,40.94603398,-74.0138914,Sat May 26 01:49:07 +0800 2012
Italian Restaurant,40.73047026,-74.00128841,Sat May 26 01:49:43 +0800 2012
Food & Drink Shop,40.58790253,-73.93200693,Sat May 26 01:50:03 +0800 2012
Diner,40.737604,-73.997361,Sat May 26 01:50:18 +0800 2012
Asian Restaurant,40.85080247,-73.97054571,Sat May 26 01:50:43 +0800 2012
Burger Joint,40.77657677,-73.9791441,Sat May 26 01:51:08 +0800 2012
Burger Joint,40.67174103,-73.97762815,Sat May 26 01:51:17 +0800 2012
Gym / Fitness Center,40.75538459,-73.92262459,Sat May 26 01:51:52 +0800 2012
Bakery,40.755564,-73.922738,Sat May 26 01:52:05 +0800 2012
Bar,40.81010861,-73.80350574,Sat May 26 01:52:29 +0800 2012
Ferry,40.75944803,-74.00562286,Sat May 26 01:53:23 +0800 2012
Neighborhood,40.62151001,-74.00964618,Sat May 26 01:54:04 +0800 2012
Latin American Restaurant,40.76040697,-73.99489403,Sat May 26 01:54:33 +0800 2012
Korean Restaurant,40.74718991,-73.98522198,Sat May 26 01:55:19 +0800 2012
Movie Theater,40.846043,-74.161956,Sat May 26 01:55:34 +0800 2012
Bar,40.73878324,-73.98893999,Sat May 26 01:56:07 +0800 2012
Molecular Gastronomy Restaurant,40.868112,-73.96659,Sat May 26 01:56:11 +0800 2012
Airport,40.64318085,-73.78932226,Sat May 26 01:56:16 +0800 2012
Clothing Store,40.91705279,-74.05870163,Sat May 26 01:56:17 +0800 2012
Chinese Restaurant,40.746354,-73.899916,Sat May 26 01:57:05 +0800 2012
Bar,40.722349,-73.987707,Sat May 26 01:57:09 +0800 2012
Pizza Place,40.72156713,-73.9955914,Sat May 26 01:57:12 +0800 2012
Airport,40.643226,-73.790206,Sat May 26 01:57:31 +0800 2012
Bar,40.74939033,-73.98286233,Sat May 26 01:58:54 +0800 2012
Subway,40.63505531,-74.01172221,Sat May 26 01:59:15 +0800 2012
Ferry,40.77662552,-74.01072979,Sat May 26 01:59:18 +0800 2012
Historic Site,40.63776202,-74.00221376,Sat May 26 02:02:51 +0800 2012
Bar,40.74952299,-73.98322963,Sat May 26 02:03:51 +0800 2012
Sandwich Place,40.750583,-73.974144,Sat May 26 02:04:11 +0800 2012
Bar,40.7794718,-73.97769702,Sat May 26 02:04:22 +0800 2012
Bar,40.72694627,-73.99148807,Sat May 26 02:05:17 +0800 2012
Bar,40.73038745,-74.17164389,Sat May 26 02:05:19 +0800 2012
Event Space,40.75470258,-73.9928654,Sat May 26 02:06:41 +0800 2012
Stadium,40.73308,-74.17082548,Sat May 26 02:07:08 +0800 2012
Government Building,40.72994238,-74.17268164,Sat May 26 02:07:34 +0800 2012
Plaza,40.7498254,-73.9879632,Sat May 26 02:07:36 +0800 2012
Ice Cream Shop,40.70325,-73.994802,Sat May 26 02:07:36 +0800 2012
Newsstand,40.73008607,-74.17373658,Sat May 26 02:08:15 +0800 2012
Music Venue,40.73492042,-73.98829722,Sat May 26 02:08:55 +0800 2012
Vietnamese Restaurant,40.72979057,-74.00069304,Sat May 26 02:09:08 +0800 2012
Cafe,40.82787106,-74.10190679,Sat May 26 02:09:33 +0800 2012
Deli / Bodega,40.72717429,-73.9466908,Sat May 26 02:09:36 +0800 2012
Coffee Shop,40.7581651,-73.98926137,Sat May 26 02:09:37 +0800 2012
Park,40.75372797,-73.98368836,Sat May 26 02:10:11 +0800 2012
Subway,40.75650613,-73.98802757,Sat May 26 02:10:24 +0800 2012
Road,40.67884003,-73.95154124,Sat May 26 02:10:32 +0800 2012
Gas Station / Garage,40.70913584,-73.72298146,Sat May 26 02:10:47 +0800 2012
Gym / Fitness Center,40.79044264,-74.19555642,Sat May 26 02:10:49 +0800 2012
Fried Chicken Joint,40.633415,-73.739599,Sat May 26 02:11:23 +0800 2012
Hotel,40.74088398,-74.00765959,Sat May 26 02:11:30 +0800 2012
Home (private),40.78137698,-73.71836391,Sat May 26 02:11:37 +0800 2012
Dessert Shop,40.73179547,-73.98567259,Sat May 26 02:11:56 +0800 2012
Home (private),40.91220464,-74.01238511,Sat May 26 02:12:13 +0800 2012
Stadium,40.75645736,-73.84606361,Sat May 26 02:12:53 +0800 2012
Cafe,40.74532376,-73.992229,Sat May 26 02:13:53 +0800 2012
Neighborhood,40.7648764,-73.81782532,Sat May 26 02:13:56 +0800 2012
Home (private),40.76753212,-74.0358876,Sat May 26 02:14:09 +0800 2012
Movie Theater,40.72576876,-73.99730722,Sat May 26 02:15:04 +0800 2012
Bus Station,40.57701554,-73.98116112,Sat May 26 02:15:35 +0800 2012
Gym / Fitness Center,40.750746,-74.002286,Sat May 26 02:16:16 +0800 2012
Bar,40.86711788,-73.895286,Sat May 26 02:16:19 +0800 2012
Italian Restaurant,40.69371202,-73.99835167,Sat May 26 02:16:51 +0800 2012
Bar,40.76966171,-73.9578954,Sat May 26 02:18:13 +0800 2012
Bar,40.73871989,-73.99538474,Sat May 26 02:19:52 +0800 2012
American Restaurant,40.91010722,-74.03248787,Sat May 26 02:20:38 +0800 2012
Mexican Restaurant,40.72411866,-73.95111647,Sat May 26 02:20:46 +0800 2012
Cuban Restaurant,40.75835786,-73.98424546,Fri Apr 27 22:18:28 +0800 2012
Other Great Outdoors,40.781191,-73.986495,Fri Apr 27 22:19:20 +0800 2012
Airport,40.64508936,-73.78452301,Fri Apr 27 22:19:36 +0800 2012
Taco Place,40.63861726,-73.89557183,Fri Apr 27 22:20:02 +0800 2012
Athletic & Sport,40.72199479,-73.99145938,Fri Apr 27 22:20:50 +0800 2012
American Restaurant,40.71819429,-74.01055746,Fri Apr 27 22:21:58 +0800 2012
Community College,40.71789169,-74.01197433,Fri Apr 27 22:22:21 +0800 2012
Bar,40.71657362,-73.98917529,Fri Apr 27 22:22:22 +0800 2012
Pizza Place,40.745057,-73.975821,Fri Apr 27 22:22:44 +0800 2012
Chinese Restaurant,40.71580982,-73.99629147,Fri Apr 27 22:22:58 +0800 2012
Home (private),40.71478703,-74.01238511,Fri Apr 27 22:23:32 +0800 2012
Bar,40.75981472,-73.99205622,Fri Apr 27 22:23:41 +0800 2012
Student Center,40.89825063,-74.02898806,Fri Apr 27 22:23:50 +0800 2012
Neighborhood,40.74167271,-73.98928821,Fri Apr 27 22:24:11 +0800 2012
Subway,40.74137194,-73.98931503,Fri Apr 27 22:25:26 +0800 2012
Burger Joint,40.80443416,-73.96651653,Fri Apr 27 22:26:20 +0800 2012
Subway,40.75047562,-73.94028425,Fri Apr 27 22:27:20 +0800 2012
Bookstore,40.75589813,-73.98965162,Fri Apr 27 22:28:02 +0800 2012
Government Building,40.72045082,-74.00687343,Fri Apr 27 22:28:44 +0800 2012
Burger Joint,40.74627347,-73.97765685,Fri Apr 27 22:29:10 +0800 2012
Subway,40.68990543,-73.95177658,Fri Apr 27 22:29:27 +0800 2012
Home (private),40.75568181,-73.88307006,Fri Apr 27 22:29:52 +0800 2012
Deli / Bodega,40.70324469,-73.92819491,Fri Apr 27 22:30:18 +0800 2012
Automotive Shop,40.76809565,-74.24800293,Fri Apr 27 22:30:53 +0800 2012
Italian Restaurant,40.70820111,-74.00198996,Fri Apr 27 22:31:25 +0800 2012
Arts & Crafts Store,40.739577,-73.984586,Fri Apr 27 22:31:29 +0800 2012
Gym / Fitness Center,40.677036,-73.972353,Fri Apr 27 22:31:40 +0800 2012
Convention Center,40.933143,-74.11994998,Fri Apr 27 22:31:55 +0800 2012
Sandwich Place,40.75977,-73.73308792,Fri Apr 27 22:32:16 +0800 2012
Cafe,40.723096,-73.995774,Fri Apr 27 22:32:29 +0800 2012
American Restaurant,40.58414369,-73.93951539,Fri Apr 27 22:32:56 +0800 2012
Antique Shop,40.67934809,-73.99727665,Fri Apr 27 22:33:17 +0800 2012
Gym / Fitness Center,40.74130691,-73.99004459,Fri Apr 27 22:34:59 +0800 2012
Train Station,40.7507948,-73.99357639,Fri Apr 27 22:35:31 +0800 2012
Subway,40.8278609,-73.92565146,Fri Apr 27 22:35:56 +0800 2012
Subway,40.8278609,-73.92565146,Fri Apr 27 22:35:57 +0800 2012
Thai Restaurant,40.7778888,-73.9799206,Fri Apr 27 22:36:33 +0800 2012
Plaza,40.75648987,-73.98626804,Fri Apr 27 22:37:16 +0800 2012
Food & Drink Shop,40.73366542,-73.98781515,Fri Apr 27 22:37:28 +0800 2012
Bar,40.753926,-73.991544,Fri Apr 27 22:37:48 +0800 2012
Stadium,40.82827721,-73.92655344,Fri Apr 27 22:38:27 +0800 2012
Stadium,40.82827721,-73.92655344,Fri Apr 27 22:39:13 +0800 2012
Bar,40.8707769,-74.18019444,Fri Jul 13 00:34:12 +0800 2012
Bar,40.72470182,-73.99234317,Fri Jul 13 00:34:28 +0800 2012
Hotel,40.66726067,-73.79829884,Fri Jul 13 00:34:51 +0800 2012
Burger Joint,40.74571872,-73.99372049,Fri Jul 13 00:36:29 +0800 2012
Road,40.74802836,-73.98781515,Fri Jul 13 00:36:36 +0800 2012
Bar,40.746721,-73.991765,Fri Jul 13 00:36:39 +0800 2012
Arcade,40.90523771,-74.12098802,Fri Jul 13 00:37:01 +0800 2012
Breakfast Spot,40.74247745,-74.02943015,Fri Jul 13 00:38:08 +0800 2012
Food & Drink Shop,40.64261191,-73.8874254,Fri Jul 13 00:38:18 +0800 2012
Pizza Place,40.7333903,-73.99148234,Fri Jul 13 00:41:46 +0800 2012
Bar,40.74844522,-73.98609918,Fri Jul 13 00:42:10 +0800 2012
Gym / Fitness Center,40.743854,-73.987898,Fri Jul 13 00:43:21 +0800 2012
Deli / Bodega,40.910339,-74.07268187,Fri Jul 13 00:43:22 +0800 2012
BBQ Joint,40.78413298,-73.97762241,Fri Jul 13 00:44:00 +0800 2012
Cupcake Shop,40.741579,-74.029635,Fri Jul 13 00:44:13 +0800 2012
Housing Development,40.64948659,-73.88456013,Fri Jul 13 00:44:24 +0800 2012
Subway,40.71037756,-74.00755405,Fri Jul 13 00:44:32 +0800 2012
Bar,40.73122637,-73.95257607,Fri Jul 13 00:44:32 +0800 2012
American Restaurant,40.7188147,-73.95878508,Fri Jul 13 00:44:42 +0800 2012
Playground,40.91794245,-73.7732763,Fri Jul 13 00:45:09 +0800 2012
Bar,40.76362499,-73.99757624,Fri Jul 13 00:45:12 +0800 2012
Park,40.91785013,-73.77323034,Fri Jul 13 00:45:15 +0800 2012
Home (private),40.91799602,-73.77720317,Fri Jul 13 00:45:19 +0800 2012
Hotel,40.74088398,-74.00765959,Fri Jul 13 00:45:34 +0800 2012
Bar,40.76169095,-73.9910531,Fri Jul 13 00:47:12 +0800 2012
Indian Restaurant,40.70928,-74.00586,Fri Jul 13 00:47:40 +0800 2012
City,40.74959782,-73.98605347,Fri Jul 13 00:48:25 +0800 2012
Movie Theater,40.75693178,-73.98897442,Fri Jul 13 00:48:34 +0800 2012
Mediterranean Restaurant,40.734296,-73.992517,Fri Jul 13 00:48:37 +0800 2012
Building,40.76796323,-73.98168006,Fri Jul 13 00:48:39 +0800 2012
Plaza,40.76803327,-73.98186922,Fri Jul 13 00:48:52 +0800 2012
Mall,40.76792357,-73.98194432,Fri Jul 13 00:49:02 +0800 2012
Beer Garden,40.76848628,-73.98196128,Fri Jul 13 00:49:14 +0800 2012
Food & Drink Shop,40.76806171,-73.98184776,Fri Jul 13 00:49:25 +0800 2012
Donut Shop,40.79691397,-74.17997812,Fri Jul 13 00:49:42 +0800 2012
Moving Target,40.826761,-73.855312,Fri Jul 13 00:49:58 +0800 2012
Food & Drink Shop,40.7373,-74.03744,Fri Jul 13 00:50:07 +0800 2012
Pizza Place,40.7260716,-73.79125857,Fri Jul 13 00:50:32 +0800 2012
American Restaurant,40.78825884,-74.19491708,Fri Jul 13 00:54:02 +0800 2012
Gym / Fitness Center,40.75993051,-73.96258484,Fri Jul 13 00:55:27 +0800 2012
Neighborhood,40.68268995,-73.93173694,Fri Jul 13 00:56:42 +0800 2012
Deli / Bodega,40.71606901,-73.94973884,Fri Jul 13 00:56:43 +0800 2012
Home (private),40.68499609,-73.94186034,Fri Jul 13 00:57:32 +0800 2012
Deli / Bodega,40.68614152,-73.94364846,Fri Jul 13 00:58:03 +0800 2012
Steakhouse,40.76579768,-73.96912805,Fri Jul 13 00:58:23 +0800 2012
Home (private),40.85155841,-74.14161271,Fri Jul 13 00:58:27 +0800 2012
Subway,40.83304509,-73.86081592,Fri Jul 13 00:58:27 +0800 2012
Deli / Bodega,40.68333889,-73.88358398,Fri Jul 13 00:58:46 +0800 2012
Deli / Bodega,40.71606901,-73.94973884,Fri Jul 13 00:58:54 +0800 2012
Residential Building (Apartment / Condo),40.68610406,-73.94382641,Fri Jul 13 00:59:06 +0800 2012
Italian Restaurant,40.707555,-74.007066,Fri Jul 13 00:59:14 +0800 2012
Bar,40.67901987,-73.9835625,Fri Jul 13 00:59:23 +0800 2012
Diner,40.83416291,-73.86113763,Fri Jul 13 00:59:35 +0800 2012
Bar,40.7421274,-73.99858121,Fri Jul 13 01:00:31 +0800 2012
Hot Dog Joint,40.737269,-73.990717,Fri Jul 13 01:00:54 +0800 2012
Food & Drink Shop,40.75931339,-73.891998,Fri Jul 13 01:01:06 +0800 2012
Smoke Shop,40.71595074,-73.94959534,Fri Jul 13 01:01:35 +0800 2012
Gym / Fitness Center,40.60569218,-73.99980929,Fri Jul 13 01:01:44 +0800 2012
Dessert Shop,40.73934322,-73.99543639,Fri Jul 13 01:01:47 +0800 2012
Brewery,40.75634784,-73.99052968,Fri Jul 13 01:03:43 +0800 2012
Bar,40.719119,-73.958428,Fri Jul 13 01:04:16 +0800 2012
Bus Station,40.64340267,-74.07377752,Fri Jul 13 01:04:47 +0800 2012
Train Station,40.69902344,-73.81001472,Fri Jul 13 01:04:52 +0800 2012
Bar,40.67682903,-73.96343804,Fri Jul 13 01:05:10 +0800 2012
Nail Salon,40.77920919,-73.98146771,Fri Jul 13 01:05:14 +0800 2012
Park,40.7352825,-73.99040315,Fri Jul 13 01:05:43 +0800 2012
Bus Station,40.67747569,-73.91636855,Fri Jul 13 01:07:20 +0800 2012
Food & Drink Shop,40.77837362,-73.95255723,Fri Jul 13 01:09:04 +0800 2012
Airport,40.64925721,-73.78267765,Fri Jul 13 01:11:22 +0800 2012
Bar,40.72834571,-73.99944775,Fri Jul 13 01:14:13 +0800 2012
Bar,40.729872,-73.980802,Fri Jul 13 01:14:52 +0800 2012
Moving Target,40.841099,-73.887078,Fri Jul 13 01:15:31 +0800 2012
Bar,40.77138107,-73.95646042,Fri Jul 13 01:15:53 +0800 2012
Moving Target,40.844012,-73.89372,Fri Jul 13 01:16:04 +0800 2012
Residential Building (Apartment / Condo),40.65532416,-73.95964032,Fri Jul 13 01:16:25 +0800 2012
General Travel,40.84493152,-73.90594813,Fri Jul 13 01:16:47 +0800 2012
Fast Food Restaurant,40.65793922,-73.88965901,Fri Jul 13 01:16:54 +0800 2012
Neighborhood,40.87740693,-73.8664484,Fri Jul 13 01:17:16 +0800 2012
Drugstore / Pharmacy,40.63561448,-73.96360651,Fri Jul 13 01:18:04 +0800 2012
Bar,40.74078734,-73.99331877,Fri Jul 13 01:19:03 +0800 2012
Residential Building (Apartment / Condo),40.848116,-73.934029,Fri Jul 13 01:20:25 +0800 2012
Diner,40.87246273,-74.19568254,Fri Jul 13 01:20:27 +0800 2012
Performing Arts Venue,40.72258044,-74.00111196,Fri Jul 13 01:21:01 +0800 2012
Ferry,40.8506411,-73.94713854,Fri Jul 13 01:21:11 +0800 2012
Automotive Shop,40.84839135,-73.93781662,Fri Jul 13 01:21:31 +0800 2012
Home (private),40.73944139,-73.97712596,Fri Jul 13 01:22:00 +0800 2012
General Travel,40.854032,-73.96301532,Fri Jul 13 01:22:17 +0800 2012
Bus Station,40.85353947,-73.962493,Fri Jul 13 01:22:31 +0800 2012
Neighborhood,40.69451704,-73.73847485,Fri Jul 13 01:22:36 +0800 2012
Train Station,40.64321699,-74.07350421,Fri Jul 13 01:23:35 +0800 2012
26695,-73.99088144,Fri Jul 13 01:53:54 +0800 2012
Bar,40.74422472,-73.98403885,Fri Jul 13 01:54:10 +0800 2012
Department Store,40.7602932,-73.82825375,Fri Jul 13 01:56:24 +0800 2012
Bus Station,40.61693169,-74.02731263,Fri Jul 13 01:57:53 +0800 2012
Athletic & Sport,40.72574133,-73.957748,Fri Jul 13 01:58:43 +0800 2012
Bus Station,40.62083329,-74.0248224,Fri Jul 13 01:59:56 +0800 2012
Music Venue,40.72575884,-73.99211361,Fri Jul 13 02:00:17 +0800 2012
Home (private),40.90911738,-74.20032308,Fri Jul 13 02:01:02 +0800 2012
Bar,40.87210607,-74.1124083,Fri Jul 13 02:02:15 +0800 2012
Bus Station,40.72052632,-74.00854111,Fri Jul 13 02:04:55 +0800 2012
Subway,40.71037756,-74.00755405,Fri Jul 13 02:05:23 +0800 2012
Train Station,40.7507948,-73.99357639,Fri Jul 13 02:05:42 +0800 2012
Home (private),40.85977463,-74.12986841,Fri Jul 13 02:05:57 +0800 2012
Bus Station,40.622342,-74.02848777,Fri Jul 13 02:06:44 +0800 2012
Home (private),40.68833899,-73.96537147,Fri Jul 13 02:07:09 +0800 2012
Movie Theater,40.75699374,-73.989079,Fri Jul 13 02:07:26 +0800 2012
Deli / Bodega,40.761492,-73.803118,Fri Jul 13 02:07:27 +0800 2012
American Restaurant,40.82835401,-74.18695721,Fri Jul 13 02:07:42 +0800 2012
Subway,40.874486,-73.909589,Fri Jul 13 02:09:16 +0800 2012
Home (private),40.82621864,-73.82426211,Fri Jul 13 02:11:18 +0800 2012
Train Station,40.73420076,-74.16483829,Fri Jul 13 02:12:41 +0800 2012
Train Station,40.73412061,-74.16445255,Fri Jul 13 02:12:52 +0800 2012
Train Station,40.734093,-74.164205,Fri Jul 13 02:13:16 +0800 2012
Department Store,40.79535806,-73.93105745,Fri Jul 13 02:14:11 +0800 2012
Bridge,40.75673368,-73.95445704,Fri Jul 13 02:14:13 +0800 2012
Chinese Restaurant,40.742691,-73.982626,Fri Jul 13 02:14:26 +0800 2012
School,40.82648216,-73.89134713,Fri Jul 13 02:18:44 +0800 2012
Residential Building (Apartment / Condo),40.8242984,-73.8927022,Fri Jul 13 02:18:59 +0800 2012
Bar,40.75129036,-73.99234891,Fri Jul 13 02:19:53 +0800 2012
Home (private),40.79012656,-73.8477874,Fri Jul 13 02:21:13 +0800 2012
Train Station,40.75280621,-73.97717535,Fri Jul 13 02:23:32 +0800 2012
Cuban Restaurant,40.75603411,-73.88111486,Fri Jul 13 02:24:31 +0800 2012
Home (private),40.76071686,-73.91834636,Fri Jul 13 02:24:41 +0800 2012
Sushi Restaurant,40.74476768,-73.98205429,Fri Jul 13 02:25:03 +0800 2012
Home (private),40.68178466,-73.98887973,Fri Jul 13 02:25:51 +0800 2012
Falafel Restaurant,40.74437142,-73.98308158,Fri Jul 13 02:26:42 +0800 2012
Athletic & Sport,40.65444852,-73.9226148,Fri Jul 13 02:27:12 +0800 2012
Breakfast Spot,40.74387898,-73.98157101,Fri Jul 13 02:27:25 +0800 2012
Home (private),40.87454171,-74.0946311,Fri Jul 13 02:27:51 +0800 2012
Neighborhood,40.72540497,-73.83224487,Fri Jul 13 02:27:56 +0800 2012
Pizza Place,40.74466624,-73.98334441,Fri Jul 13 02:28:03 +0800 2012
Home (private),40.74118775,-74.27075087,Fri Jul 13 02:29:03 +0800 2012
Food & Drink Shop,40.79691751,-74.17977333,Fri Jul 13 02:30:11 +0800 2012
Home (private),40.66144137,-73.77720317,Fri Jul 13 02:30:38 +0800 2012
Airport,40.773839,-73.87122,Fri Jul 13 02:30:40 +0800 2012
Home (private),40.67526337,-74.22380201,Fri Jul 13 02:30:57 +0800 2012
Bar,40.72690619,-73.98365433,Fri Jul 13 02:31:56 +0800 2012
Bar,40.755265,-73.969256,Fri Jul 13 02:32:58 +0800 2012
Home (private),40.73928284,-73.9065883,Fri Jul 13 02:33:03 +0800 2012
Spanish Restaurant,40.73219474,-74.00056679,Fri Jul 13 02:34:45 +0800 2012
Subway,40.7432578,-73.98407936,Fri Jul 13 02:35:02 +0800 2012
